"","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","precip_rate","precip_total","cond","fog","rain","snow","hail","thunder","tornado"
"1",2017-01-01 00:53:00,27,16,63,16.1,24.2,"SW",10,29.79,14.7,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"2",2017-01-01 01:53:00,26.1,16,66,11.5,NA,"SW",10,29.81,15.6,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"3",2017-01-01 02:53:00,26.1,16,66,10.4,NA,"SW",10,29.84,16.2,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"4",2017-01-01 03:53:00,25,16,69,9.2,NA,"WSW",10,29.86,15.5,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"5",2017-01-01 04:53:00,24.1,16,71,6.9,NA,"WSW",10,29.88,16,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"6",2017-01-01 05:53:00,23,15.1,72,6.9,NA,"West",10,29.9,14.7,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"7",2017-01-01 06:53:00,21.9,15.1,75,5.8,NA,"WSW",10,29.94,14.5,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"8",2017-01-01 07:53:00,21,15.1,78,4.6,NA,"SW",10,29.97,14.6,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"9",2017-01-01 08:26:00,21,15.1,78,5.8,NA,"SSW",10,29.95,13.4,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"10",2017-01-01 08:34:00,21,15.1,78,5.8,NA,"SSW",10,29.95,13.4,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"11",2017-01-01 08:41:00,21.9,15.1,75,6.9,NA,"SSW",10,29.96,13.4,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"12",2017-01-01 08:53:00,21.9,16,78,5.8,NA,"WSW",10,30,14.5,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"13",2017-01-01 09:53:00,25,17.1,72,5.8,NA,"West",10,30.03,18.1,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"14",2017-01-01 10:53:00,27,17.1,66,4.6,NA,"NW",10,30.06,21.6,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"15",2017-01-01 11:37:00,30,18,61,4.6,NA,"North",10,30.01,25.2,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"16",2017-01-01 11:53:00,28.9,17.1,61,3.5,NA,"Variable",10,30.05,25.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"17",2017-01-01 12:53:00,28.9,17.1,61,5.8,NA,"NNE",10,30.04,22.8,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"18",2017-01-01 13:27:00,30,17.1,59,5.8,NA,"NNE",10,30,24.1,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"19",2017-01-01 13:53:00,30,17.1,59,9.2,NA,"NE",10,30.04,21.7,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"20",2017-01-01 14:04:00,30,17.1,59,5.8,NA,"East",10,30.02,24.1,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"21",2017-01-01 14:53:00,28.9,17.1,61,6.9,NA,"ENE",10,30.06,21.9,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"22",2017-01-01 15:53:00,28.9,16,58,6.9,NA,"ENE",10,30.08,21.9,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"23",2017-01-01 16:53:00,28,16,61,4.6,NA,"East",10,30.1,22.8,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"24",2017-01-01 17:53:00,27,16,63,4.6,NA,"ENE",10,30.12,21.6,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"25",2017-01-01 18:53:00,28,17.1,63,5.8,NA,"ENE",10,30.13,21.7,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"26",2017-01-01 19:53:00,28,17.1,63,4.6,NA,"ENE",10,30.14,22.8,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"27",2017-01-01 20:53:00,27,17.1,66,8.1,NA,"ENE",10,30.13,18.7,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"28",2017-01-01 21:53:00,28,17.1,63,6.9,NA,"East",10,30.12,20.8,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"29",2017-01-01 22:53:00,28,18,66,5.8,NA,"East",10,30.13,21.7,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"30",2017-01-01 23:53:00,28,18,66,4.6,NA,"ENE",10,30.13,22.8,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"31",2017-01-02 00:53:00,28,18,66,6.9,NA,"ENE",10,30.13,20.8,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"32",2017-01-02 01:53:00,27,19,72,6.9,NA,"East",6,30.12,19.5,NA,0,NA,NA,"Light Snow",0,0,1,0,0,0
"33",2017-01-02 02:53:00,27,19,72,6.9,NA,"ENE",10,30.13,19.5,NA,0,NA,NA,"Overcast",0,0,0,0,0,0
"34",2017-01-02 03:53:00,27,19.9,75,5.8,NA,"East",10,30.12,20.5,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"35",2017-01-02 04:53:00,28,19,69,5.8,NA,"East",10,30.12,21.7,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"36",2017-01-02 05:53:00,28,19,69,8.1,NA,"East",10,30.1,20,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"37",2017-01-02 06:53:00,28,19,69,6.9,NA,"East",10,30.09,20.8,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"38",2017-01-02 07:53:00,28.9,19,67,9.2,NA,"East",10,30.08,20.4,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"39",2017-01-02 08:53:00,28.9,19,67,8.1,NA,"East",10,30.08,21.1,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"40",2017-01-02 09:53:00,30,19.9,66,8.1,NA,"East",10,30.09,22.4,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"41",2017-01-02 10:53:00,30.9,19.9,64,9.2,NA,"East",10,30.09,22.8,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"42",2017-01-02 11:53:00,30.9,21,67,6.9,NA,"East",9,30.05,24.3,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"43",2017-01-02 12:53:00,30.9,23,72,8.1,NA,"ENE",5,30.02,23.5,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"44",2017-01-02 13:24:00,30.9,24.1,76,8.1,NA,"East",8,29.98,23.5,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"45",2017-01-02 13:53:00,30.9,24.1,76,9.2,NA,"ENE",7,30,22.8,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"46",2017-01-02 14:06:00,30.9,24.1,76,9.2,NA,"ENE",5,29.96,22.8,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"47",2017-01-02 14:13:00,30.9,25,79,9.2,NA,"ENE",4,29.96,22.8,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"48",2017-01-02 14:53:00,30.9,25,79,8.1,NA,"East",4,29.99,23.5,NA,0,NA,NA,"Haze",0,0,0,0,0,0
"49",2017-01-02 15:23:00,30.9,26.1,82,8.1,NA,"East",3,29.95,23.5,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"50",2017-01-02 15:53:00,30.9,26.1,82,5.8,NA,"East",4,29.99,25.2,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"51",2017-01-02 16:10:00,30.9,27,85,8.1,NA,"East",2.5,29.95,23.5,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"52",2017-01-02 16:42:00,30.9,27,85,5.8,NA,"ENE",2.5,29.95,25.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"53",2017-01-02 16:46:00,30.9,27,85,4.6,NA,"NE",3,29.95,26.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"54",2017-01-02 16:53:00,30.9,27,85,4.6,NA,"ENE",3,29.99,26.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"55",2017-01-02 17:35:00,30.9,28,89,5.8,NA,"North",2.5,29.95,25.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"56",2017-01-02 17:46:00,30.9,28,89,4.6,NA,"NNE",3,29.95,26.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"57",2017-01-02 17:53:00,30.9,28,89,4.6,NA,"NE",3,29.99,26.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"58",2017-01-02 18:10:00,30.9,28,89,5.8,NA,"ENE",2.5,29.95,25.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"59",2017-01-02 18:27:00,30.9,28,89,4.6,NA,"NE",2.5,29.96,26.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"60",2017-01-02 18:38:00,30.9,28,89,5.8,NA,"NE",2.5,29.96,25.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"61",2017-01-02 18:53:00,30.9,28,89,3.5,NA,"ENE",1.8,29.99,27.5,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"62",2017-01-02 19:53:00,30.9,28,89,5.8,NA,"ENE",2,29.98,25.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"63",2017-01-02 20:53:00,30.9,28,89,4.6,NA,"East",2,29.96,26.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"64",2017-01-02 21:44:00,32,28.9,88,0,NA,"North",1.8,29.93,NA,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"65",2017-01-02 21:53:00,32,28.9,88,0,NA,"North",1.8,29.96,NA,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"66",2017-01-02 22:16:00,32,28,85,0,NA,"North",1.8,29.93,NA,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"67",2017-01-02 22:51:00,32,28.4,87,0,NA,"North",1.5,29.92,NA,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"68",2017-01-02 22:53:00,32,28.9,88,3.5,NA,"ENE",1.5,29.96,28.7,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"69",2017-01-02 23:20:00,32,28.9,88,0,NA,"North",1.8,29.94,NA,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"70",2017-01-02 23:53:00,32,28.9,88,0,NA,"North",1.2,29.96,NA,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"71",2017-01-03 00:53:00,32,28.9,88,0,NA,"North",1.5,29.95,NA,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"72",2017-01-03 01:40:00,32,28.9,88,4.6,NA,"West",2,29.94,27.5,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"73",2017-01-03 01:53:00,32,28.9,88,4.6,NA,"West",2,29.97,27.5,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"74",2017-01-03 02:07:00,32,28.9,88,4.6,NA,"WNW",1.8,29.93,27.5,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"75",2017-01-03 02:48:00,30.2,28.4,93,5.8,NA,"West",2,29.92,24.3,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"76",2017-01-03 02:53:00,30.9,28.9,92,6.9,NA,"WNW",2,29.96,24.3,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"77",2017-01-03 03:08:00,30.9,28.9,92,6.9,NA,"West",3,29.92,24.3,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"78",2017-01-03 03:36:00,30.9,28,89,9.2,NA,"WNW",5,29.91,22.8,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"79",2017-01-03 03:53:00,30.9,28,89,12.7,NA,"WNW",5,29.95,21.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"80",2017-01-03 04:31:00,30.9,26.1,82,10.4,NA,"West",7,29.9,22.2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"81",2017-01-03 04:53:00,28.9,24.1,82,15,25.3,"West",8,29.94,17.7,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"82",2017-01-03 05:53:00,28,21,75,16.1,NA,"WNW",9,29.98,16.1,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"83",2017-01-03 06:53:00,21.9,17.1,82,15,26.5,"WNW",10,30.03,8.7,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"84",2017-01-03 07:53:00,19,12.9,77,20.7,25.3,"WNW",10,30.04,2.7,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"85",2017-01-03 08:41:00,15.1,8.1,74,19.6,29.9,"West",10,30.01,-2,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"86",2017-01-03 08:53:00,14,7,74,17.3,26.5,"West",10,30.06,-2.5,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"87",2017-01-03 09:09:00,12.9,6.1,74,19.6,28.8,"WNW",10,30.02,-4.9,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"88",2017-01-03 09:53:00,12,3.9,70,21.9,28.8,"WNW",10,30.09,-6.9,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"89",2017-01-03 10:53:00,12,3.9,70,20.7,27.6,"WNW",10,30.11,-6.5,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"90",2017-01-03 11:53:00,10.9,3,70,16.1,NA,"West",10,30.11,-5.9,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"91",2017-01-03 12:53:00,10.9,1.9,67,18.4,24.2,"WNW",10,30.09,-7,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"92",2017-01-03 13:53:00,10.9,1,64,20.7,26.5,"WNW",10,30.09,-7.9,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"93",2017-01-03 14:53:00,10,0,64,20.7,27.6,"WNW",10,30.11,-9.1,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"94",2017-01-03 15:53:00,10,0,64,17.3,26.5,"WNW",10,30.11,-7.6,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"95",2017-01-03 16:53:00,7,-2,67,15,28.8,"WNW",10,30.14,-10.4,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"96",2017-01-03 17:53:00,6.1,-2.9,67,16.1,NA,"West",10,30.16,-12.2,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"97",2017-01-03 18:53:00,5,-4,66,15,25.3,"WNW",10,30.16,-13,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"98",2017-01-03 19:44:00,5,-4,66,15,NA,"WNW",10,30.11,-13,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"99",2017-01-03 19:53:00,3.9,-4,70,15,24.2,"WNW",10,30.17,-14.3,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"100",2017-01-03 20:53:00,3.9,-5.1,66,18.4,NA,"WNW",10,30.17,-16.1,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"101",2017-01-03 21:53:00,3,-6,66,19.6,25.3,"WNW",10,30.18,-17.8,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"102",2017-01-03 22:53:00,1.9,-6,69,15,NA,"WNW",10,30.19,-16.9,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"103",2017-01-03 23:53:00,1,-8,66,18.4,25.3,"West",10,30.19,-19.9,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"104",2017-01-04 00:53:00,1,-8,66,16.1,24.2,"West",10,30.19,-18.7,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"105",2017-01-04 01:53:00,0,-9.9,63,16.1,24.2,"West",10,30.21,-20.1,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"106",2017-01-04 02:53:00,-0.9,-9.9,66,17.3,NA,"West",10,30.22,-21.9,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"107",2017-01-04 03:53:00,-2.9,-11.9,65,15,NA,"WNW",10,30.23,-23.1,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"108",2017-01-04 04:53:00,-4,-11.9,69,19.6,25.3,"WNW",10,30.23,-27,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"109",2017-01-04 05:53:00,-4,-13,65,15,NA,"WNW",10,30.23,-24.5,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"110",2017-01-04 06:53:00,-5.1,-14.1,65,19.6,NA,"WNW",10,30.24,-28.4,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"111",2017-01-04 07:53:00,-6,-15,65,12.7,NA,"NW",8,30.24,-25.5,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"112",2017-01-04 08:02:00,-6,-15,65,13.8,NA,"WNW",3,30.17,-26.3,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"113",2017-01-04 08:40:00,-6,-14.1,68,10.4,NA,"WNW",2.5,30.18,-23.6,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"114",2017-01-04 08:53:00,-6,-15,65,13.8,NA,"WNW",3,30.25,-26.3,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"115",2017-01-04 09:53:00,-5.1,-14.1,65,10.4,NA,"WNW",10,30.27,-22.5,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"116",2017-01-04 10:53:00,-2,-13,60,12.7,NA,"WNW",10,30.26,-20.5,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"117",2017-01-04 11:53:00,-0.9,-11.9,60,13.8,NA,"WNW",10,30.23,-19.9,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"118",2017-01-04 12:53:00,1.9,-9.9,58,15,25.3,"WNW",10,30.21,-16.9,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"119",2017-01-04 13:53:00,1.9,-9.9,58,16.1,24.2,"West",10,30.2,-17.5,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"120",2017-01-04 14:53:00,3,-9,57,13.8,19.6,"West",10,30.19,-14.8,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"121",2017-01-04 15:53:00,3,-9,57,17.3,23,"West",10,30.19,-16.7,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"122",2017-01-04 16:53:00,1.9,-9.9,58,13.8,20.7,"WNW",10,30.19,-16.2,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"123",2017-01-04 17:53:00,1,-9.9,60,10.4,NA,"WNW",10,30.17,-14.9,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"124",2017-01-04 18:53:00,0,-9.9,63,11.5,NA,"WNW",10,30.18,-17.1,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"125",2017-01-04 19:53:00,0,-9.9,63,6.9,NA,"West",10,30.18,-13,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"126",2017-01-04 20:53:00,-0.9,-9.9,66,8.1,NA,"West",10,30.18,-15.3,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"127",2017-01-04 21:53:00,-0.9,-9,69,8.1,NA,"West",10,30.17,-15.3,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"128",2017-01-04 22:53:00,-0.9,-9,69,9.2,NA,"WNW",9,30.17,-16.4,NA,NA,NA,NA,"Overcast",0,0,0,0,0,0
"129",2017-01-04 23:53:00,-0.9,-9,69,8.1,NA,"West",6,30.16,-15.3,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"130",2017-01-05 00:46:00,-0.9,-9,69,8.1,NA,"WNW",2.5,30.07,-15.3,NA,0,NA,NA,"Light Snow",0,0,1,0,0,0
"131",2017-01-05 00:53:00,-0.9,-9,69,10.4,NA,"WNW",3,30.14,-17.4,NA,0,NA,NA,"Light Snow",0,0,1,0,0,0
"132",2017-01-05 01:53:00,-2,-9.9,69,8.1,NA,"WNW",4,30.14,-16.6,NA,0,NA,NA,"Haze",0,0,0,0,0,0
"133",2017-01-05 02:53:00,-2,-11,66,10.4,NA,"WNW",3,30.14,-18.7,NA,0,NA,NA,"Light Snow",0,0,1,0,0,0
"134",2017-01-05 03:07:00,-2.9,-9.9,72,11.5,NA,"NW",2.5,30.07,-20.8,NA,0,NA,NA,"Light Snow",0,0,1,0,0,0
"135",2017-01-05 03:17:00,-2.9,-9.9,72,10.4,NA,"NNW",1.8,30.07,-19.8,NA,0,NA,NA,"Light Snow",0,0,1,0,0,0
"136",2017-01-05 03:39:00,-4,-11,72,8.1,NA,"NNW",2,30.08,-19,NA,0,NA,NA,"Haze",0,0,0,0,0,0
"137",2017-01-05 03:50:00,-4,-11.2,71,10.4,NA,"NNW",6,30.08,-21.2,NA,0,NA,NA,"Haze",0,0,0,0,0,0
"138",2017-01-05 03:53:00,-4,-11.9,69,8.1,NA,"NNW",8,30.15,-19,NA,0,NA,NA,"Overcast",0,0,0,0,0,0
"139",2017-01-05 04:15:00,-5.1,-13,69,9.2,NA,"NNW",10,30.08,-21.5,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"140",2017-01-05 04:26:00,-5.1,-13,69,10.4,NA,"NW",10,30.08,-22.5,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"141",2017-01-05 04:53:00,-6,-13,72,5.8,NA,"NW",10,30.15,-18.6,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"142",2017-01-05 05:53:00,-7.1,-14.1,72,9.2,NA,"NNW",10,30.14,-23.9,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"143",2017-01-05 06:53:00,-8,-15,71,9.2,NA,"NW",10,30.16,-25,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"144",2017-01-05 07:53:00,-8,-16.1,68,9.2,NA,"NW",10,30.17,-25,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"145",2017-01-05 08:53:00,-7.1,-14.1,72,10.4,NA,"WNW",10,30.19,-25,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"146",2017-01-05 09:53:00,-5.1,-14.1,65,8.1,NA,"NW",10,30.2,-20.4,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"147",2017-01-05 10:53:00,-2.9,-11.9,65,8.1,NA,"WNW",10,30.21,-17.7,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"148",2017-01-05 11:53:00,-0.9,-11.9,60,10.4,NA,"WNW",10,30.18,-17.4,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"149",2017-01-05 12:17:00,-0.9,-11,62,12.7,NA,"WNW",10,30.1,-19.1,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"150",2017-01-05 12:53:00,0,-11,60,5.8,NA,"NW",10,30.16,-11.6,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"151",2017-01-05 13:53:00,1,-9.9,60,9.2,NA,"WNW",10,30.15,-14,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"152",2017-01-05 14:53:00,1,-11,57,9.2,NA,"West",10,30.14,-14,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"153",2017-01-05 15:53:00,1,-11,57,9.2,NA,"WNW",10,30.15,-14,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"154",2017-01-05 16:53:00,0,-9.9,63,8.1,NA,"West",10,30.15,-14.2,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"155",2017-01-05 17:53:00,-2,-11,66,10.4,NA,"WNW",10,30.17,-18.7,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"156",2017-01-05 18:53:00,-2.9,-11.9,65,11.5,NA,"West",10,30.18,-20.8,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"157",2017-01-05 19:20:00,-4,-13,65,11.5,NA,"WNW",9,30.1,-22.1,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"158",2017-01-05 19:39:00,-4,-13,65,12.7,NA,"WNW",10,30.11,-23,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"159",2017-01-05 19:53:00,-4,-13,65,11.5,NA,"WNW",10,30.19,-22.1,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"160",2017-01-05 20:53:00,-5.1,-14.1,65,12.7,NA,"West",10,30.2,-24.3,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"161",2017-01-05 21:53:00,-7.1,-16.1,65,9.2,NA,"WNW",10,30.21,-23.9,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"162",2017-01-05 22:53:00,-8,-16.1,68,6.9,NA,"WNW",10,30.22,-22.5,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"163",2017-01-05 23:53:00,-9,-16.1,71,9.2,NA,"WNW",10,30.22,-26.4,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"164",2017-01-06 00:53:00,-9,-16.1,71,6.9,NA,"West",10,30.22,-23.8,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"165",2017-01-06 01:53:00,-9,-17,68,6.9,NA,"WNW",10,30.23,-23.8,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"166",2017-01-06 02:53:00,-9.9,-17,71,4.6,NA,"West",10,30.24,-21.5,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"167",2017-01-06 03:53:00,-9.9,-17,71,5.8,NA,"West",10,30.25,-23.4,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"168",2017-01-06 04:53:00,-9.9,-17,71,4.6,NA,"West",10,30.25,-21.5,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"169",2017-01-06 05:53:00,-11,-17,75,5.8,NA,"WSW",10,30.27,-24.6,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"170",2017-01-06 06:53:00,-9.9,-17,71,3.5,NA,"West",10,30.28,-19.2,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"171",2017-01-06 07:53:00,-11,-17,75,0,NA,"North",10,30.28,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"172",2017-01-06 08:53:00,-9,-15,75,4.6,NA,"WSW",10,30.3,-20.4,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"173",2017-01-06 09:53:00,-6,-13,72,3.5,NA,"Variable",10,30.33,-14.7,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"174",2017-01-06 10:53:00,-2,-11,66,5.8,NA,"SSW",10,30.34,-13.9,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"175",2017-01-06 11:53:00,0,-11,60,5.8,NA,"SW",10,30.32,-11.6,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"176",2017-01-06 12:53:00,1.9,-11.9,52,5.8,NA,"SW",10,30.3,-9.2,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"177",2017-01-06 13:53:00,3.9,-9,55,8.1,NA,"WSW",10,30.31,-9.4,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"178",2017-01-06 14:53:00,5,-7.1,58,8.1,NA,"SW",10,30.31,-8.1,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"179",2017-01-06 15:53:00,3.9,-7.1,60,6.9,NA,"SW",9,30.32,-8.2,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"180",2017-01-06 16:53:00,3,-6,66,0,NA,"North",10,30.34,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
